n_people,window1,window2,window3,window4,room_size,date,time,ext_temperature,shutter1,shutter2,shutter3,shutter4,temperature,co2,pressure,brightness,humidity
5,0,1,0,0,25,2024-06-02,04:22:00,15.0,1.0,1.0,1.0,1.0,21.0,445.50783154437,1.01,0.0,43.07
5,0,1,0,0,25,2024-06-02,04:23:00,15.0,1.0,1.0,1.0,1.0,21.0,517.2836369495335,1.01,0.0,54.93
5,0,1,0,0,25,2024-06-02,04:24:00,15.0,1.0,1.0,1.0,1.0,21.0,514.8787965827113,1.01,0.0,34.53
5,0,1,0,0,25,2024-06-02,04:25:00,15.0,1.0,1.0,1.0,1.0,21.0,503.74834777998126,1.01,0.0,45.04
5,0,1,0,0,25,2024-06-02,04:26:00,15.0,1.0,1.0,1.0,1.0,21.0,544.8458462900201,1.01,0.0,56.17
5,0,1,0,0,25,2024-06-02,04:27:00,15.0,1.0,1.0,1.0,1.0,21.0,459.03330041594734,1.01,0.0,58.96
5,0,1,0,0,25,2024-06-02,04:28:00,15.0,1.0,1.0,1.0,1.0,21.0,419.6075985384636,1.01,0.0,63.31
5,0,1,0,0,25,2024-06-02,04:29:00,15.0,1.0,1.0,1.0,1.0,21.0,500.75632888660914,1.01,0.0,55.27
5,0,1,0,0,25,2024-06-02,04:30:00,15.0,1.0,1.0,1.0,1.0,21.0,509.39647007158095,1.01,0.0,30.46
5,0,1,0,0,25,2024-06-02,04:31:00,15.0,1.0,1.0,1.0,1.0,21.0,486.2590860188222,1.01,0.0,46.02
4,0,1,0,0,25,2024-06-02,04:32:00,15.0,1.0,1.0,1.0,1.0,21.0,404.8181471760075,1.0,0.0,44.4
4,0,1,0,0,25,2024-06-02,04:33:00,15.0,1.0,1.0,1.0,1.0,21.0,440.53471300032265,1.0,0.0,54.96
4,0,1,0,0,25,2024-06-02,04:34:00,15.0,1.0,1.0,1.0,1.0,21.0,417.4627683882956,1.0,0.0,53.61
3,0,1,0,0,25,2024-06-02,04:35:00,15.0,1.0,1.0,1.0,1.0,21.0,398.471987535002,0.99,0.0,64.58
4,0,1,0,0,25,2024-06-02,04:36:00,15.0,1.0,1.0,1.0,1.0,21.0,457.4262291013597,1.0,0.0,41.51
3,0,1,0,0,25,2024-06-02,04:37:00,15.0,1.0,1.0,1.0,1.0,21.0,427.0693268421751,0.99,0.0,46.5
3,0,1,0,0,25,2024-06-02,04:38:00,15.0,1.0,1.0,1.0,1.0,21.0,380.90022218112085,0.99,0.0,48.59
4,0,1,0,0,25,2024-06-02,04:39:00,15.0,1.0,1.0,1.0,1.0,21.0,428.6390432776344,1.0,0.0,53.49
4,0,1,0,0,25,2024-06-02,04:40:00,15.0,1.0,1.0,1.0,1.0,21.0,412.2993885189955,1.0,0.0,68.7
4,0,1,0,0,25,2024-06-02,04:41:00,15.0,1.0,1.0,1.0,1.0,21.0,403.8357936634243,1.0,0.0,45.17
4,0,1,0,0,25,2024-06-02,04:42:00,15.0,1.0,1.0,1.0,1.0,21.0,474.0064663995006,1.0,0.0,39.17
4,0,1,0,0,25,2024-06-02,04:43:00,15.0,1.0,1.0,1.0,1.0,21.0,489.1103233324391,1.0,0.0,38.33
4,0,1,0,0,25,2024-06-02,04:44:00,15.0,1.0,1.0,1.0,1.0,21.0,424.4278622821492,1.0,0.0,45.37
4,0,1,0,0,25,2024-06-02,04:45:00,15.0,1.0,1.0,1.0,1.0,21.0,470.15347092485206,1.0,0.0,32.05
3,0,1,0,0,25,2024-06-02,04:46:00,15.0,1.0,1.0,1.0,1.0,21.0,440.729576042797,0.99,0.0,65.25
3,0,1,0,0,25,2024-06-02,04:47:00,15.0,1.0,1.0,1.0,1.0,21.0,436.1511789477208,0.99,0.0,67.1
4,0,1,0,0,25,2024-06-02,04:48:00,15.0,1.0,1.0,1.0,1.0,21.0,401.9376066247071,1.0,0.0,58.65
4,0,1,0,0,25,2024-06-02,04:49:00,15.0,1.0,1.0,1.0,1.0,21.0,494.75502578160336,1.0,0.0,64.14
4,0,1,0,0,25,2024-06-02,04:50:00,15.0,1.0,1.0,1.0,1.0,21.0,425.2011728515355,1.0,0.0,39.16
4,0,1,0,0,25,2024-06-02,04:51:00,15.0,1.0,1.0,1.0,1.0,21.0,420.70887934086034,1.0,0.0,40.14
4,0,1,0,0,25,2024-06-02,04:52:00,15.0,1.0,1.0,1.0,1.0,21.0,387.4917592733336,1.0,0.0,35.37
4,0,1,0,0,25,2024-06-02,04:53:00,15.0,1.0,1.0,1.0,1.0,21.0,438.34083849258593,1.0,0.0,53.59
4,0,1,0,0,25,2024-06-02,04:54:00,15.0,1.0,1.0,1.0,1.0,21.0,393.0816338769114,1.0,0.0,31.07
4,0,1,0,0,25,2024-06-02,04:55:00,15.0,1.0,1.0,1.0,1.0,21.0,409.82477851129113,1.0,0.0,59.6
4,0,1,0,0,25,2024-06-02,04:56:00,15.0,1.0,1.0,1.0,1.0,21.0,418.03311461207375,1.0,0.0,48.24
4,0,1,0,0,25,2024-06-02,04:57:00,15.0,1.0,1.0,1.0,1.0,21.0,477.0591588190021,1.0,0.0,49.5
4,0,1,0,0,25,2024-06-02,04:58:00,15.0,1.0,1.0,1.0,1.0,21.0,485.0586380475076,1.0,0.0,44.01
4,0,1,0,0,25,2024-06-02,04:59:00,15.0,1.0,1.0,1.0,1.0,21.0,416.2959580953764,1.0,0.0,30.8
4,0,1,0,0,25,2024-06-02,05:00:00,15.0,1.0,1.0,1.0,1.0,21.0,483.0437745493489,1.0,0.0,46.8
4,0,1,0,0,25,2024-06-02,05:01:00,15.0,1.0,1.0,1.0,1.0,21.0,482.8677124843749,1.0,0.0,47.27
4,0,1,0,0,25,2024-06-02,05:02:00,15.0,1.0,1.0,1.0,1.0,21.0,471.7581140461848,1.0,0.0,65.93
4,0,1,0,0,25,2024-06-02,05:03:00,15.0,1.0,1.0,1.0,1.0,21.0,397.6034136818218,1.0,0.0,56.36
3,0,1,0,0,25,2024-06-02,05:04:00,15.0,1.0,1.0,1.0,1.0,21.0,422.1290562210656,0.99,0.0,40.92
3,0,1,0,0,25,2024-06-02,05:05:00,15.0,1.0,1.0,1.0,1.0,21.0,445.0521658122512,0.99,0.0,69.99
3,0,1,0,0,25,2024-06-02,05:06:00,15.0,1.0,1.0,1.0,1.0,21.0,421.42864308904416,0.99,0.0,53.79
2,0,1,0,0,25,2024-06-02,05:07:00,15.0,1.0,1.0,1.0,1.0,21.0,359.89701094647,0.98,0.0,31.88
2,0,1,0,0,25,2024-06-02,05:08:00,15.0,1.0,1.0,1.0,1.0,21.0,370.0347590458499,0.98,0.0,41.52
2,0,1,0,0,25,2024-06-02,05:09:00,15.0,1.0,1.0,1.0,1.0,21.0,378.74350260106326,0.98,0.0,63.67
2,0,1,0,0,25,2024-06-02,05:10:00,15.0,1.0,1.0,1.0,1.0,21.0,370.6342245237102,0.98,0.0,47.49
2,0,1,0,0,25,2024-06-02,05:11:00,15.0,1.0,1.0,1.0,1.0,21.0,347.1971765038582,0.98,0.0,38.73
2,0,1,0,0,25,2024-06-02,05:12:00,15.0,1.0,1.0,1.0,1.0,21.0,358.7238426791212,0.98,0.0,57.62
1,0,1,0,0,25,2024-06-02,05:13:00,15.0,1.0,1.0,1.0,1.0,21.0,344.07188091660896,0.97,0.0,50.29
1,0,1,0,0,25,2024-06-02,05:14:00,15.0,1.0,1.0,1.0,1.0,21.0,345.84254138286553,0.97,0.0,42.23
2,0,1,0,0,25,2024-06-02,05:15:00,15.0,1.0,1.0,1.0,1.0,21.0,348.2380019629342,0.98,0.0,42.23
2,0,1,0,0,25,2024-06-02,05:16:00,15.0,1.0,1.0,1.0,1.0,21.0,397.14320514392347,0.98,0.0,37.4
3,0,1,0,0,25,2024-06-02,05:17:00,15.0,1.0,1.0,1.0,1.0,21.0,389.59403560637486,0.99,0.0,53.62
3,0,1,0,0,25,2024-06-02,05:18:00,15.0,1.0,1.0,1.0,1.0,21.0,419.6082364857648,0.99,0.0,33.92
3,0,1,0,0,25,2024-06-02,05:19:00,15.0,1.0,1.0,1.0,1.0,21.0,427.6642631361013,0.99,0.0,35.58
3,0,1,0,0,25,2024-06-02,05:20:00,15.0,1.0,1.0,1.0,1.0,21.0,433.0751611174095,0.99,0.0,45.42
3,0,1,0,0,25,2024-06-02,05:21:00,15.0,1.0,1.0,1.0,1.0,21.0,445.1174732003337,0.99,0.0,41.72
3,0,1,0,0,25,2024-06-02,05:22:00,15.0,1.0,1.0,1.0,1.0,21.0,388.16275932259407,0.99,0.0,37.9
2,0,1,0,0,25,2024-06-02,05:23:00,15.0,1.0,1.0,1.0,1.0,21.0,391.5103872730933,0.98,0.0,62.64
2,0,1,0,0,25,2024-06-02,05:24:00,15.0,1.0,1.0,1.0,1.0,21.0,347.9012142061724,0.98,0.0,50.55
2,0,1,0,0,25,2024-06-02,05:25:00,15.0,1.0,1.0,1.0,1.0,21.0,382.3024543812156,0.98,0.0,32.38
2,0,1,0,0,25,2024-06-02,05:26:00,15.0,1.0,1.0,1.0,1.0,21.0,384.5186637708392,0.98,0.0,65.93
2,0,1,0,0,25,2024-06-02,05:27:00,15.0,1.0,1.0,1.0,1.0,21.0,380.6633944720792,0.98,0.0,57.54
2,0,1,0,0,25,2024-06-02,05:28:00,15.0,1.0,1.0,1.0,1.0,21.0,355.1388841681092,0.98,0.0,39.96
2,0,1,0,0,25,2024-06-02,05:29:00,15.0,1.0,1.0,1.0,1.0,21.0,392.3825888209122,0.98,0.0,55.72
2,0,1,0,0,25,2024-06-02,05:30:00,15.0,1.0,1.0,1.0,1.0,21.0,350.1315078022237,0.98,0.0,56.58
2,0,1,0,0,25,2024-06-02,05:31:00,15.0,1.0,1.0,1.0,1.0,21.0,343.21808749124983,0.98,0.0,62.7
2,0,1,0,0,25,2024-06-02,05:32:00,15.0,1.0,1.0,1.0,1.0,21.0,383.0478994367147,0.98,0.0,30.7
2,0,1,0,0,25,2024-06-02,05:33:00,15.0,1.0,1.0,1.0,1.0,21.0,368.528542913964,0.98,0.0,34.01
3,0,1,0,0,25,2024-06-02,05:34:00,15.0,1.0,1.0,1.0,1.0,21.0,436.4188217962808,0.99,0.0,40.32
3,0,1,0,0,25,2024-06-02,05:35:00,15.0,1.0,1.0,1.0,1.0,21.0,394.50574269524327,0.99,0.0,48.63
3,0,1,0,0,25,2024-06-02,05:36:00,15.0,1.0,1.0,1.0,1.0,21.0,375.14507296569417,0.99,0.0,30.4
3,0,1,0,0,25,2024-06-02,05:37:00,15.0,1.0,1.0,1.0,1.0,21.0,435.2797973222883,0.99,0.0,62.45
3,0,1,0,0,25,2024-06-02,05:38:00,15.0,1.0,1.0,1.0,1.0,21.0,409.40186684760647,0.99,0.0,32.42
3,0,1,0,0,25,2024-06-02,05:39:00,15.0,1.0,1.0,1.0,1.0,21.0,377.0276213151319,0.99,0.0,44.24
3,0,1,0,0,25,2024-06-02,05:40:00,15.0,1.0,1.0,1.0,1.0,21.0,424.8345598727801,0.99,0.0,51.46
2,0,1,0,0,25,2024-06-02,05:41:00,15.0,1.0,1.0,1.0,1.0,21.0,370.66681830937,0.98,0.0,33.41
3,0,1,0,0,25,2024-06-02,05:42:00,15.0,1.0,1.0,1.0,1.0,21.0,414.3881684016288,0.99,0.0,64.54
3,0,1,0,0,25,2024-06-02,05:43:00,15.0,1.0,1.0,1.0,1.0,21.0,401.4808504385924,0.99,0.0,64.01
3,0,1,0,0,25,2024-06-02,05:44:00,15.0,1.0,1.0,1.0,1.0,21.0,434.5838085436205,0.99,0.0,65.11
3,0,1,0,0,25,2024-06-02,05:45:00,15.0,1.0,1.0,1.0,1.0,21.0,434.6606444114745,0.99,0.0,56.85
3,0,1,0,0,25,2024-06-02,05:46:00,15.0,1.0,1.0,1.0,1.0,21.0,423.8449939641948,0.99,0.0,68.45
3,0,1,0,0,25,2024-06-02,05:47:00,15.0,1.0,1.0,1.0,1.0,21.0,369.4861239656816,0.99,0.0,51.62
3,0,1,0,0,25,2024-06-02,05:48:00,15.0,1.0,1.0,1.0,1.0,21.0,435.4968475713662,0.99,0.0,30.59
2,0,1,0,0,25,2024-06-02,05:49:00,15.0,1.0,1.0,1.0,1.0,21.0,380.26077883197456,0.98,0.0,67.63
2,0,1,0,0,25,2024-06-02,05:50:00,15.0,1.0,1.0,1.0,1.0,21.0,381.821449960258,0.98,0.0,62.52
2,0,1,0,0,25,2024-06-02,05:51:00,15.0,1.0,1.0,1.0,1.0,21.0,361.7789704242323,0.98,0.0,34.11
2,0,1,0,0,25,2024-06-02,05:52:00,15.0,1.0,1.0,1.0,1.0,21.0,392.7567733694204,0.98,0.0,65.39
2,0,1,0,0,25,2024-06-02,05:53:00,15.0,1.0,1.0,1.0,1.0,21.0,383.52229601409147,0.98,0.0,58.34
2,0,1,0,0,25,2024-06-02,05:54:00,15.0,1.0,1.0,1.0,1.0,21.0,346.7554279917517,0.98,0.0,69.67
1,0,1,0,0,25,2024-06-02,05:55:00,15.0,1.0,1.0,1.0,1.0,21.0,332.23334103218485,0.97,0.0,37.49
1,0,1,0,0,25,2024-06-02,05:56:00,15.0,1.0,1.0,1.0,1.0,21.0,346.59141085880424,0.96,0.0,40.32
1,0,1,0,0,25,2024-06-02,05:57:00,15.0,1.0,1.0,1.0,1.0,21.0,321.4159010509214,0.96,0.0,69.91
1,0,1,0,0,25,2024-06-02,05:58:00,15.0,1.0,1.0,1.0,1.0,21.0,348.8424985892615,0.95,0.0,43.93
1,0,1,0,0,25,2024-06-02,05:59:00,15.0,1.0,1.0,1.0,1.0,21.0,340.37487704958687,0.95,0.0,66.74
1,0,1,0,0,25,2024-06-02,06:00:00,15.3,1.0,1.0,1.0,1.0,21.0,338.9412793293013,0.95,4.500000000000001,59.19
2,0,1,0,0,25,2024-06-02,06:01:00,15.5,1.0,1.0,1.0,1.0,21.0,356.2335553892795,0.96,4.500000000000001,68.36
2,0,1,0,0,25,2024-06-02,06:02:00,15.6,1.0,1.0,1.0,1.0,21.0,354.92750732435064,0.96,4.500000000000001,49.94
2,0,1,0,0,25,2024-06-02,06:03:00,16.1,1.0,1.0,1.0,1.0,21.0,396.5234931693157,0.96,4.500000000000001,55.03
2,0,1,0,0,25,2024-06-02,06:04:00,16.3,1.0,1.0,0.95,0.95,21.0,357.8963472540474,0.96,4.500000000000001,39.91
2,0,1,0,0,25,2024-06-02,06:05:00,16.8,1.0,1.0,0.95,1.0,21.0,386.53031780314,0.96,4.500000000000001,44.01
2,0,1,0,0,25,2024-06-02,06:06:00,17.2,1.0,1.0,0.95,1.0,21.0,363.5873078924248,0.96,4.500000000000001,53.41
2,0,1,0,0,25,2024-06-02,06:07:00,17.7,1.0,1.0,1.0,1.0,21.0,348.3552442470822,0.96,4.500000000000001,69.77
2,0,1,0,0,25,2024-06-02,06:08:00,17.8,1.0,1.0,1.0,1.0,21.0,340.6429178617215,0.96,4.500000000000001,66.56
2,0,1,0,0,25,2024-06-02,06:09:00,18.0,1.0,1.0,1.0,1.0,21.0,372.655440220915,0.96,4.500000000000001,49.8
1,0,1,0,0,25,2024-06-02,06:10:00,18.2,1.0,1.0,1.0,1.0,21.0,349.273364556468,0.95,4.500000000000001,51.17
1,0,1,0,0,25,2024-06-02,06:11:00,18.3,1.0,1.0,1.0,1.0,21.0,331.07408581427615,0.95,4.500000000000001,56.06
1,0,1,0,0,25,2024-06-02,06:12:00,18.6,1.0,1.0,1.0,1.0,21.0,330.71577001979136,0.95,4.500000000000001,57.81
1,0,1,0,0,25,2024-06-02,06:13:00,19.0,1.0,1.0,1.0,1.0,21.0,330.32274853548324,0.95,4.500000000000001,41.94
1,0,1,0,0,25,2024-06-02,06:14:00,19.5,1.0,0.95,1.0,1.0,21.0,335.6163151191457,0.95,4.500000000000001,36.0
1,0,1,0,0,25,2024-06-02,06:15:00,20.0,1.0,0.95,1.0,1.0,21.0,333.2199465027288,0.95,4.500000000000001,41.78
2,0,1,0,0,25,2024-06-02,06:16:00,20.3,0.95,0.95,1.0,1.0,21.0,392.7948776036209,0.96,4.500000000000001,68.47
2,0,1,0,0,25,2024-06-02,06:17:00,20.6,0.95,0.95,1.0,1.0,21.0,370.33124750340943,0.96,4.500000000000001,43.28
2,0,1,0,0,25,2024-06-02,06:18:00,20.8,0.95,0.95,0.95,1.0,21.0,370.4654702913141,0.96,4.500000000000001,33.25
2,0,1,0,0,25,2024-06-02,06:19:00,21.1,0.95,0.95,0.95,1.0,21.0,348.3022956832334,0.96,4.500000000000001,51.59
2,0,1,0,0,25,2024-06-02,06:20:00,21.5,0.95,0.95,0.95,1.0,21.0,398.9643724546232,0.96,4.500000000000001,44.24
2,0,1,0,0,25,2024-06-02,06:21:00,21.6,0.95,1.0,0.95,1.0,21.0,354.9983734521298,0.96,4.500000000000001,53.98
2,0,1,0,0,25,2024-06-02,06:22:00,21.9,0.95,1.0,0.8999999999999999,1.0,21.0,344.40184404757616,0.96,4.500000000000001,68.96
2,0,1,0,0,25,2024-06-02,06:23:00,22.4,0.95,1.0,0.8999999999999999,1.0,21.0,379.7887749385125,0.96,4.500000000000001,69.49
2,0,1,0,0,25,2024-06-02,06:24:00,22.5,0.95,1.0,0.8499999999999999,1.0,21.0,375.7219822094124,0.96,4.500000000000001,30.33
2,0,1,0,0,25,2024-06-02,06:25:00,23.0,0.95,1.0,0.7999999999999998,1.0,21.0,364.9087392395648,0.96,4.500000000000001,34.4
2,0,1,0,0,25,2024-06-02,06:26:00,23.1,0.95,0.95,0.7999999999999998,1.0,21.0,365.3315340328407,0.96,4.500000000000001,30.64
1,0,1,0,0,25,2024-06-02,06:27:00,23.6,0.8999999999999999,0.95,0.7999999999999998,1.0,21.0,343.55191763139294,0.95,4.500000000000001,32.9
2,0,1,0,0,25,2024-06-02,06:28:00,23.8,0.8999999999999999,0.95,0.8499999999999999,1.0,21.0,351.742758405979,0.96,4.500000000000001,47.08
2,0,1,0,0,25,2024-06-02,06:29:00,24.0,0.8999999999999999,1.0,0.8499999999999999,1.0,21.0,389.2151991366934,0.96,4.500000000000001,61.66
2,0,1,0,0,25,2024-06-02,06:30:00,24.2,0.8999999999999999,0.95,0.8499999999999999,1.0,21.0,378.9248268337011,0.96,4.500000000000001,57.17
3,0,1,0,0,25,2024-06-02,06:31:00,24.5,0.8999999999999999,0.95,0.7999999999999998,1.0,21.0,397.7072796401572,0.97,4.500000000000001,43.83
3,0,1,0,0,25,2024-06-02,06:32:00,25.0,0.8999999999999999,0.95,0.7999999999999998,0.95,21.0,401.2225754925482,0.97,4.500000000000001,55.8
3,0,1,0,0,25,2024-06-02,06:33:00,25.3,0.8999999999999999,0.95,0.7999999999999998,0.95,21.0,383.09824864674863,0.97,4.500000000000001,46.06
3,0,1,0,0,25,2024-06-02,06:34:00,25.8,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.8999999999999999,21.0,427.69028994272776,0.97,4.500000000000001,44.18
3,0,1,0,0,25,2024-06-02,06:35:00,26.3,0.8499999999999999,0.95,0.7999999999999998,0.8999999999999999,21.0,406.15872680747407,0.97,4.500000000000001,57.34
3,0,1,0,0,25,2024-06-02,06:36:00,26.4,0.8499999999999999,0.95,0.7999999999999998,0.8999999999999999,21.0,388.87690884748594,0.97,4.500000000000001,44.31
3,0,1,0,0,25,2024-06-02,06:37:00,26.7,0.8999999999999999,0.95,0.7999999999999998,0.8999999999999999,21.0,413.6445104184856,0.97,4.500000000000001,39.47
3,0,1,0,0,25,2024-06-02,06:38:00,26.9,0.8499999999999999,0.95,0.7999999999999998,0.8999999999999999,21.0,449.6161006846191,0.97,4.500000000000001,49.71
4,0,1,0,0,25,2024-06-02,06:39:00,27.2,0.8499999999999999,0.95,0.8499999999999999,0.8999999999999999,21.0,432.2314735587864,0.98,4.500000000000001,60.41
4,0,1,0,0,25,2024-06-02,06:40:00,27.4,0.8499999999999999,0.95,0.8499999999999999,0.8499999999999999,21.0,490.4829680934344,0.98,4.500000000000001,65.69
4,0,1,0,0,25,2024-06-02,06:41:00,27.6,0.8499999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,421.4020207909479,0.98,4.500000000000001,43.88
4,0,1,0,0,25,2024-06-02,06:42:00,27.9,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,386.5679248309983,0.98,4.500000000000001,43.01
4,0,1,0,0,25,2024-06-02,06:43:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,404.50905276421145,0.98,4.500000000000001,57.78
4,0,1,0,0,25,2024-06-02,06:44:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,430.2434171993221,0.98,4.500000000000001,48.75
5,0,1,0,0,25,2024-06-02,06:45:00,28.0,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.8499999999999999,21.0,432.9452392891853,0.99,4.500000000000001,37.72
5,0,1,0,0,25,2024-06-02,06:46:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.7999999999999998,21.0,400.0340557327384,0.99,4.500000000000001,46.96
5,0,1,0,0,25,2024-06-02,06:47:00,28.0,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.7999999999999998,21.0,537.2502306621291,0.99,4.500000000000001,60.55
5,0,1,0,0,25,2024-06-02,06:48:00,28.0,0.8999999999999999,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,526.5819116846394,0.99,4.500000000000001,65.9
5,0,1,0,0,25,2024-06-02,06:49:00,28.0,0.8999999999999999,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,511.3438347230421,0.99,4.500000000000001,61.51
5,0,1,0,0,25,2024-06-02,06:50:00,28.0,0.95,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,425.1721893469043,0.99,4.500000000000001,51.73
5,0,1,0,0,25,2024-06-02,06:51:00,28.0,0.95,0.7999999999999998,0.7999999999999998,0.7999999999999998,21.0,418.0545364314979,0.99,4.500000000000001,47.89
5,0,1,0,0,25,2024-06-02,06:52:00,28.0,0.95,0.7499999999999998,0.8499999999999999,0.7999999999999998,21.0,410.1407124208575,0.99,4.500000000000001,35.69
5,0,1,0,0,25,2024-06-02,06:53:00,28.0,0.95,0.7499999999999998,0.8999999999999999,0.7999999999999998,21.0,508.6043783159382,0.99,4.500000000000001,42.93
5,0,1,0,0,25,2024-06-02,06:54:00,28.0,0.95,0.7499999999999998,0.8499999999999999,0.8499999999999999,21.0,539.3211941031827,0.99,4.500000000000001,56.35
5,0,1,0,0,25,2024-06-02,06:55:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8499999999999999,21.0,464.5803731369556,1.0,4.500000000000001,39.94
5,0,1,0,0,25,2024-06-02,06:56:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8499999999999999,21.0,417.87110079940726,1.0,4.500000000000001,47.67
5,0,1,0,0,25,2024-06-02,06:57:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,476.858923109816,1.0,4.500000000000001,40.74
5,0,1,0,0,25,2024-06-02,06:58:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,452.3247861187945,1.0,4.500000000000001,55.11
5,0,1,0,0,25,2024-06-02,06:59:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,456.22373865249966,1.0,4.500000000000001,49.0
5,0,1,0,0,25,2024-06-02,07:00:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,493.1995936233561,1.0,4.500000000000001,43.93
5,0,1,0,0,25,2024-06-02,07:01:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,507.8077169893304,1.0,4.500000000000001,31.12
5,0,1,0,0,25,2024-06-02,07:02:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,416.5905398309741,1.0,4.500000000000001,48.6
5,0,1,0,0,25,2024-06-02,07:03:00,28.0,0.8999999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,405.3385346209715,1.0,4.500000000000001,56.74
5,0,1,0,0,25,2024-06-02,07:04:00,28.0,0.8499999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,549.1495454028573,1.0,4.500000000000001,41.05
5,0,1,0,0,25,2024-06-02,07:05:00,28.0,0.8499999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,434.9092523373328,1.01,4.500000000000001,59.78
5,0,1,0,0,25,2024-06-02,07:06:00,28.0,0.8499999999999999,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,408.0745787362689,1.02,4.500000000000001,57.25
4,0,1,0,0,25,2024-06-02,07:07:00,28.0,0.8499999999999999,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,402.7850394915104,1.01,4.500000000000001,62.32
4,0,1,0,0,25,2024-06-02,07:08:00,28.0,0.8499999999999999,0.5999999999999996,0.7999999999999998,0.8999999999999999,21.0,384.6749415618157,1.01,4.500000000000001,62.0
4,0,1,0,0,25,2024-06-02,07:09:00,28.0,0.7999999999999998,0.5999999999999996,0.7999999999999998,0.8999999999999999,21.0,427.01730735406056,1.01,4.500000000000001,40.92
4,0,1,0,0,25,2024-06-02,07:10:00,28.0,0.7999999999999998,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,476.2882141341589,1.01,4.500000000000001,35.49
4,0,1,0,0,25,2024-06-02,07:11:00,28.0,0.7999999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,420.9493339709265,1.01,4.500000000000001,52.3
4,0,1,0,0,25,2024-06-02,07:12:00,28.0,0.7499999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,433.302008825404,1.01,4.500000000000001,67.84
4,0,1,0,0,25,2024-06-02,07:13:00,28.0,0.7499999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,461.0704128280927,1.01,4.500000000000001,54.54
4,0,1,0,0,25,2024-06-02,07:14:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,441.0672884083856,1.01,4.500000000000001,58.36
4,0,1,0,0,25,2024-06-02,07:15:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,483.3734823225589,1.01,4.500000000000001,59.51
4,0,1,0,0,25,2024-06-02,07:16:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,483.9242810054908,1.01,4.500000000000001,53.96
4,0,1,0,0,25,2024-06-02,07:17:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,381.18928345893846,1.01,4.500000000000001,63.48
4,0,1,0,0,25,2024-06-02,07:18:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.8999999999999999,21.0,473.3655567779839,1.01,4.500000000000001,41.74
4,0,1,0,0,25,2024-06-02,07:19:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.95,21.0,435.2880320290009,1.01,4.500000000000001,64.4
4,0,1,0,0,25,2024-06-02,07:20:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.95,21.0,498.6608649564396,1.01,4.500000000000001,54.12
4,0,1,0,0,25,2024-06-02,07:21:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.95,21.0,437.9878491050522,1.01,4.500000000000001,50.58
4,0,1,0,0,25,2024-06-02,07:22:00,28.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,498.4275134465957,1.01,4.500000000000001,30.96
4,0,1,0,0,25,2024-06-02,07:23:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,470.5483233446884,1.01,4.500000000000001,65.56
